id,text,stereotype,vilification,dehumanization,extreme_language,lack_of_empathy,invalidation
eng_7a044730c2c1f41d316ebc2d1c5f2b3c,when is the investigation into fraud and your rigged election starting?,0,1,0,0,0,0
eng_c0161034214e2a45c32067ee33b76565,U.S. House speaker hopefuls seek Texas GOPs,0,0,0,0,0,0
eng_c6eac93f5c21a3f6264616b9cfe88912,Ice Bear has a conspiracy theory.,0,0,0,0,0,0
eng_f14519ff2302b6cd47712073f13bc461,".senate.gov Theres 3 groups out there Republicans, Democrats and the People. If the Democrats have little power, organize the People.",0,0,0,0,0,0
eng_aafb9cfcf42fcde5c35d4d65e2b8fc64,"And Biden enabled, aided and abetted ethnic cleansing and genocide!",0,1,0,0,0,0
eng_c8240fd67d39f27014a3a47dff016f5f,Illegal immigration is a secured right on the constitution?,0,0,0,0,0,0
eng_562727bf13929439b34225ac06b6cb27,Im still seeing ppl claiming Xn nationalism was recently invented as a slur against MAGA.,1,1,0,1,1,1
eng_4385db092bc453ac61e659aec4cef77d,Eastern Iowa Republicans weigh in on first presidential,0,0,0,0,0,0
eng_a9d26199a52e77f444cd3402c3fcb19b,Complaint Alleges Staff At Center Holding Asylum Seekers in New Mexico Deal Drugs at The Facility,0,0,0,0,0,0
eng_f95325fd9404bc49f3bf7bfd15609c52,I agree take back the blue states first.,1,0,0,1,0,0
eng_b731aefd3fd3dbec437a9789f9bc2534,Redistricting special session likely to boost Democrats,0,0,0,0,0,0
eng_6c4ece666f47c4cf3080324dff4d432b,Did they have early voting in Alabama?,0,0,0,0,0,0
eng_289c6aff5261e040d4eedb45ddcfb6eb,Fishermen in Gaza Israeli gunboats opened fire towards fishermen boats off the coast of the northern Gaza Strip earlier this morning.,0,0,0,0,0,0
eng_ff5c96d579dd8502d21caa0ee9f6c37c,Now I understand why Biden is giving all our money to Ukrainian Nazis.,0,1,1,1,0,1
eng_11e46b27b7d45cc72dd949d47e4a0962,Congress just passed a bill taking voting rights away from women. Lets hope it doesnt pass in the Senate,1,1,1,1,1,1
eng_058cdf2bf78a189fd9b85d35bf739d2e,Is it messy to ask people from Israel if they think Israel is an apartheid state??,0,0,0,0,0,0
eng_7f584cd993fe3f1d36877db43f78cfa9,Do you think these price increases are a result of the RussiaUkraine war yet? I dont think so.,0,0,0,0,0,0
eng_91ed2010f1f11cc77c6295b1d7fb4683,JVP and If Not Now demand ceasefire endorsement,0,0,0,0,0,0
eng_2c0faff8e6b6ad30bedc374451da2edd,Pretty sure Putin didnt invade America n first Donbas war cuz of the airliner being shot down. He was misconstrued lol idiot.,0,0,0,0,0,0
eng_3210f5935365c41d6862e66fac2597af,"Democrats discuss insurance, schools in state House",0,0,0,0,0,0
eng_0063366f06e746ee0324476090c0b80d,"Theyre not interested in the rights given to 43,000 asylum seekers but with the removal of rights from 70 million citizens",0,1,0,1,1,0
eng_e08d27d9232fc82e7d8b537d3f7c1c01,Have you changed your voter registration to republican yet?,0,0,0,0,0,0
eng_4cd725129873668d0da96ee873a0e290,A lot of talk about voting rights today from people who support the Jim Crowera disenfranchisement of incarcerated people.,1,1,0,1,0,1
eng_2e34309a61edbef4dc5bff7d34183e35,Now can we fuck around and free Palestine too? Just add it to the docket.,0,1,0,1,0,0
eng_f7093974402332b8392642f10b2884cb,"NC GOP overturns 5 Cooper vetoes, as top Democrat",0,0,0,0,0,0
eng_822f23a9bd2174adb10a6fba8a2604b0,"Waiting for the ""election fraud"" speech.",0,0,0,1,0,1
eng_8830f00242564585a3c074d2edc98f46,Mike Pence has grown a pair and I for one am here for it.,0,0,1,1,0,0
eng_f716aca6a1fb7519321e755e403f370f,Can you say War crimes.,0,0,0,0,0,0
eng_1e725acd9144c09bed31b5adc1812b8c,"Thanks, Snowflake! Youre the best!",0,0,0,0,0,0
eng_a7fda399aa296f6a791720fe58287216,It means expelling asylum seekers. SMH,0,0,0,0,0,0
eng_447b167f7309fecf143c1f55a8ad2d7b,Twotime GOP candidate Brian Fox dies at 34The Brooklyn Home Reporter,0,0,0,0,0,0
eng_3818fa12c40d0ce9bd0900addd516009,"Dont blame him, trumpism is destroying the US",1,1,0,1,0,1
eng_9b80aa930cbd83fdbc13bc727d8d74ad,"""Rape and murder spree"" so like, an IDF units average Tuesday in the West Bank",1,1,1,1,0,1
eng_f0296bd997ff08908b60b986354b8acd,Democrats plan to nominate Biden by virtual,0,0,0,0,0,0
eng_6ea761858581669d93ebfbcde728e331,Frankford Received 2021 Officer of the Year Award,0,0,0,0,0,0
eng_7eaaff99a8890c56f1409cc576b729cb,I seen someone call Aaron Rodgers Breitbart Starrgtf moe,0,0,0,0,0,0
eng_c524bf1e8d575c95c7a252ad01e018c7,"Urgent help, if one dollar, please, in order to save the children in Gaza, please, urgently, help Gaza",0,0,0,0,0,0
eng_1d7fd74d71bd321a324adbeb91ff38e5,Local GOP congressman back inquiry to explore,0,0,0,0,0,0
eng_c4744007294f798b73538104591b1ce6,Donald Trump to appear in town hall in Cedar RapidsThe Des Moines,0,0,0,0,0,0
eng_c25985063d2ab6bd9dd1977180d19c70,Lying. Lots of election interference and you know it,1,0,0,0,0,1
eng_eaf4d9b886c01afcfc99a689c97c74a0,Posters of Israeli hostages were defaced at Williams,0,0,0,0,0,0
eng_2b5db814292b91838d38fcc9f5d02b30,"Thousands protest Israeli bombing of Gaza in DC, NY",0,0,0,0,0,0
eng_95272ba6ab15bfaaa3b8307979b35267,IDF confirms one rocket launched from Gaza into Israel. Iron Dome was not activated.,0,0,0,0,0,0
eng_776e73b8dae1dd8fa6e10894ba10075e,populism is alive and well,0,0,0,0,0,0
eng_3b09558d9e977c4c958c8d175e3cc121,1 million Ukrainian refugees would be 7.3 million US refugees adjusting for population,0,0,0,0,0,0
eng_1c4cdc21fd909b056e905180df08fc8d,BH Hes making enemies of the entire region whod have taken us as asylum seekers Fucking w Mexico Canada Were being sealed in,1,1,0,1,1,0
eng_6a72dffc6c50f04b7cdef25da277cad2,"KYIV INDEPENDENT NATO takes lead in coordinating Western military aid to Ukraine, Reuters reports NATO has assumed responsibility for coordinating Western military aid to Ukraine through the NATO Security Assistance and Training for Ukraine center, Reuters reported on Dec. 17, citing its",0,0,0,0,0,0
eng_d7180f1beb719f62dda7c7484bde34f5,Has there been a ceasefire in Ukraine these last 4 days?,0,0,0,0,0,0
eng_5c2bf5d547f55cf352fd003c5b605b92,"IDF displays thousands of Hezbollah weapons, shares details on pager operation",0,0,0,0,0,0
eng_7cf0883d4b6fd5f3195cff551b52a8f8,Sheriff's Office Investigating Payne Deaths as Homicides,0,0,0,0,0,0
eng_35ff95ac43dd71cb46c6163c14b58a6f,Whats Labour solution to the migrant crisis and the bleeding heart Guardian ?,0,1,0,0,1,0
eng_6da2e9960b34e50710483f556eb954f6,Sanctions dont do anything lol,0,0,0,0,0,0
eng_0c139f792e8157e60ef7facc4fd9861a,CIA Director warned NATO expansion could trigger civil war in Ukraine,0,0,0,0,0,0
eng_27f0b634f7a3d8b656b7a120ed8a0853,Solidarity with those in Sarajevo protesting against a sectarian law imposing mass disenfranchisement by a German viceroy today,0,0,0,0,0,0
eng_96c4022dadba28e664670321d30476b1,Ultras will say there are no ukrainian Nazis when hitler was literally Ukrainian smh,1,1,1,1,0,1
eng_b617ed894dfa0c7ab286c7e8cad1e16c,"Faculty Support, Educate Students on the Israel-Hamas War",0,0,0,0,0,0
eng_fcfc8d83a30240eb0ed89b7aa3789301,"Shit, I dont know if Im MAGA or ultra MAGA",0,0,0,0,0,0
eng_babd2e78919b8ef8b1f4f9ec12f2d1ca,Can Nikki Haley break Donald Trumps grip in NH ahead,0,0,0,0,0,0
eng_899931e9b48197c2afd39bf761a2891f,Should the Electoral College be eliminated?,0,0,0,0,0,0
eng_bdcd7eb4dfa398156a47c59323feee5e,The US obsession with NATO expansion has imperialism written all over it,1,1,0,0,0,1
eng_9bdab77421afa033967336f3154b8104,Urgent Loud explosions in the West Bank due to rocket attacks on the center of the country.,0,0,0,0,0,0
eng_f0642851c0bc738a5bbe10bf1ddcf0c2,pragerU needs to be stopped why am i getting antiimmigration ads on wig tutorials,0,1,0,1,0,1
eng_f54f5d85b5ab3eb6b3d4dbc3add60822,Evacuate red states while you can.,1,1,0,1,0,0
eng_3579dab314276a6087f11ff92c63fa04,"This guy is eloquently articulating one of the reasons for the ongoing success of rightwing populism. I think Trumps basic strong leadership skills, raw courage, and a way of connecting with ordinary rustbelt Americans also helped. He doesnt use politicians flim flam.",0,0,0,0,0,0
eng_3ecf272e959dd5b2177260bb6fdf7c5b,Early Voting wins the Preakness!!! Comms I tell you! Comms!,1,1,0,1,0,1
eng_c5412635018bcfd9c4aa74c7b9f5825f,Cant be a ceasefire with Russian soldiers in Ukraine,0,0,0,0,0,0
eng_13e3b67f57274fe6c32e87dca05448b1,isnt the implied position not pro education and not anti immigration,0,0,0,0,0,0
eng_65466d5939e6fa283cd925e8c899284c,I want Democrats to be Democrats not corporate lapdogs that they are now. Yellow dogs indeed.,1,1,1,0,0,0
eng_07d2c00bc32a0420430221c8b3418231,Ukraine Remains Resilient in Face of Russian War Crimes,0,0,0,0,0,0
eng_8c9ab9896485ef961bfb280c35921d05,Ukrainian refugees find comfort in Sedalia,0,0,0,0,0,0
eng_e8b20b088fd75875fa79bc202d211b2f,Texas voter registration forms come preshredded now. Oscars,1,1,0,1,0,1
eng_287bb8ab99277c164482b367643ef2c7,Border observers Illegal immigration surge helped fuel drug overdose spike,1,1,0,0,1,0
eng_51786decf375709eaa822218f448200e,Is that when plutocrats and the arms industry socialize the cost of NATO expansion?,0,0,0,0,0,0
eng_67b9dc8e786619c942aa92876b11be7c,"Oh, did I mention the imperialism?",0,0,0,0,0,0
eng_abf28030b5baec8d4516e16ffef5e38b,Israel Bennett threatens more military raids in occupied West Bank,0,0,0,0,0,0
eng_657af4bd8b38e1d125ab1d69ab6c2c3d,Former MIGOP chair takes stand as fake elector hearings,0,0,0,0,0,0
eng_7cea485531b00c940121a52db58fd1eb,So a 5x reduction in support is proof of the need for denazification. makes sense.,0,0,0,0,0,0
eng_3710f76f4c83f64e74f8cdd8044a6f75,Republicans Authorize Joe Biden Impeachment Inquiry,0,0,0,0,0,0
eng_10ee32df1daeeb5689b3fcb0d9b84df6,Felons voting rights unaffected by unprompted ruling,0,0,0,0,0,0
eng_d5aa347abdd1256849bebc2c9cd4b5f4,The Deep State are the Russian operatives in our government. Handing out bonuses to those who repeat their lyrics.,1,1,0,1,0,0
eng_a35242f7924ad33b2912890a3cd373c7,Zionism is the Cancer killing all humanity,0,1,0,1,0,0
eng_e5cacc77e7cf4f3e3d1e0ea7302ae0d2,"In this featured talk, Dr. Ahmet Kuru discusses the growing alliance of populism, Islamism, and nationalism in Muslimmajority countries like Turkey, Egypt, Saudi Arabia, Iran, and Malaysia. Watch here youtu.beSqrNyCGLdxY",0,0,0,0,0,0
eng_c63013c2d123a1d7242c4a9d8641a883,I think youll find its chief export is xenophobia and bigotry,0,1,0,1,0,0
eng_a3dd84655bd7ae18afe35c69d2507fb9,Lead Paragraph NATO has taken over coordination of Western military aid to Ukraine from the United States as planned... in a move widely seen as aiming to safeguard the support mechanism against NATO sceptic U.S. Presidentelect Donald Trump. @URL,0,0,0,0,0,0
eng_39ea2d0e938fb9747765911502f31eab,Nice! Its the missing piece to my Final Fantasy X mod. I even have the Japanese D93 CRT colorspace working. Ill probably add it to RenoDX main library as well.,0,0,0,0,0,0
eng_f5f73cabfd352e8aff3a3ab5d68760b0,"Let the GOP govern by themselves. They didnt honor the bipartisan border security bill and now the bipartisan CR. Hold any Democrat, Liberal and Progressive, that votes w MAGA accountable.",1,1,0,0,0,0
eng_d16135b6e6530d38e6aaef4822538969,"Theyll stew themselves in multiculturalism when its safe and easy but the minute, the second, the nanosecond it becomes hard, theyll burn it all down, sweep up the ashes and repackage it to you as white simple heros journey bullshit.",1,1,0,0,0,0
eng_ba0ecac0255321c9b893e7ef9db756ed,Journalist killed in West Bank during Palestinian Authority raid sayidina.comjournalistk... journalist killed WestBank Bank Palestinian,0,0,0,0,0,0
eng_9c6100350fdbbe08bf90f75b4d4db042,Republicans in Congress are Spineless!!,1,0,0,1,0,1
eng_f6a600f45530d3e84317598caa1df7e4,Benson Says Clerks Statewide Are Ready for Early Voting,0,0,0,0,0,0
eng_060b919e8a2fb8aa53a972ad322998d3,Ya well Lindsey said Trumps insurrection was too much too then stuck his head right back up Trumps fat orange ass.,1,1,0,1,1,0
eng_c1dbc59827a932a6b9e9cfb3c81a3f62,"Israel settlement plans ""In a year we will live in Gaza"" THE SPIEGEL research the Israeli army is systematically destroying cities and expelling the population in northern Gaza. It is preparing the ground for a military occupation and for the possible construction of new Jewish settlements.",0,0,0,0,0,0
eng_3b4b0fcaa9ed1f3e5eecf220c4db87f7,Drop down voting patterns in swing states are suspicious smartelections.substack.compsoclean?r...,0,0,0,0,0,0
eng_cb40a6b0fab5d62598272ec5d205add1,"Drop the ""Jewish state"" shit it only allows antisemitism to propagate by attaching Israels crimes to Jewish people as a whole.",1,1,1,0,0,1
eng_03b57e2718c0b4c4a3c68737235d2dd3,Fontana student urges ceasefire in war between Israel and,0,0,0,0,0,0
eng_f5411bbd96a776cbbe1d980ba3d4216f,"It is not that Mike Pence lovingly eats his dogs hair, its that Mike Pence stupidly invades fruitflies during choir.",1,1,0,1,0,1
eng_8e48106a4530bc97c60d1726ec865d49,There are anti Zionism Jews. What of them?,0,0,0,0,0,0
eng_e874cf6fbf68690f54addbccab229578,Republicans 2016 No one is above the law Republicans 2022 Only Republicans are above the law,1,1,0,1,0,1
eng_e56ba3329a796030952e357027a8a15e,Even election fraud couldnt stop her.,0,1,0,1,0,0
eng_5c5323933b657b15603e55f8ed537469,Lots of blue dots in red states that dont deserve to die,0,0,0,0,0,0
eng_e0159642973142eb761311f3c3e19644,"Ken Paxton, lawyers test limits of impeachment trial gag",0,0,0,0,0,0
eng_4274cde1af892c8cbc26c27042d7657a,Studies Address Americans Views of Israeli GovtAtlanta Jewish,0,0,0,0,0,0
eng_ad62e071de40b37c3e44fd349722b7b5,Tell us about the election fraud scandal.,1,1,0,0,0,1
eng_53d6dbefe9a281850852a5d8dba1704e,"So, your pronouns are HeHimHis. In fact, theyre capitalized. Please remind the antiwoke mob.",1,1,1,0,1,1
eng_fa5b40d6212a22412ea6d12dfbd58da7,"Great. We now have the mullet presidency. Xenophobia in the front, oligarchy in the back.",0,1,0,0,0,0
eng_8b3987c4805e6ad7a57ea86c39f5b698,Teaching African refugees to program Javascript,0,0,0,0,0,0
eng_c2be52de644bc11c032dc925efbaf508,With one thing I would disagree corruption and allowing friends of the king to break the laws are part of the real conservative values.,1,1,0,1,0,0
eng_9ec9fee9140082040dfeb933cbc76b56,"Russia is fascist. Ukraine is fascist. NATO is fascist. No matter who wins, everyone loses.",1,0,0,1,0,0
eng_76414fdc12383532a338ed0014d1d338,Trudeau should take the opportunity to reduce Russian aggression in the arctic,0,0,0,0,0,0
eng_1d17557f435e55fe5fdc930202e52f0c,Were still arguing over voter fraud existing,0,0,0,0,0,0
eng_8cddc077c20b0aef53034203d8554181,Because he hasnt been charge with insurrection DUH,0,0,0,0,0,0
eng_0bedbe567f5e7d6d179b4451391b2e82,"There has to be a hand, paper recount of ballots for a precinct, and that total compared to the totals for that tabulator. Thats the only way to PROVE that the votes were stolen. Harris didnt ask for this before election certification..",0,0,0,0,0,0
eng_156d49d87537a8368fbe76f8571e33d0,Halt NATO expansion Force a NATO reduction,0,0,0,0,0,0
eng_28ccc039c3a42824171939e67c5c5e7c,Take Jim Acosta to MSNBC,0,0,0,0,0,0
eng_04e3015ce239896030ea8934a2b77ffd,"Wait, wasnt he supposed to be running the new Iron Dome?",0,0,0,0,0,0
eng_d0ee97b42590bcd5d5ee6f04373fc320,Are you telling me that MAGA folks dont have deep nuance to their xenophobia?,1,1,0,1,0,1
eng_e727d1c9e5953cda7210494a9c1825cb,Mike Pence is the swamp,0,0,0,0,0,0
eng_35e5c39633bf57e8176db82b42f9f280,Ok snowflake dont cry about it,1,1,0,0,1,0
eng_316c175b6d1032182aefa36cc47d7018,Not only propaganda apparatus. Intelligence apparatus too,0,0,0,0,0,0
eng_3c396e25f2db6a72a21be15cc6e3c190,Border security was never the issue. The goal is to drum up populist support by attacking Canada.,0,0,1,0,1,1
eng_7b6b78f655b88bdedd97b589d51cc8e8,The US Senate voted for NATO expansion.,0,0,0,0,0,0
eng_7aed13a7697be5ab0a0e70f5768faf1e,Its because early voting was before the debate.,0,0,0,0,0,0
eng_de94166a8e049760d47f8d19e6212fc1,Kamala Harris or trump win no one else,0,0,0,0,0,0
eng_d55ad466254d515d661cdb535462ba8b,Early voting lasts Oct. 17 to Nov. 4.,0,0,0,0,0,0
eng_eec1d2b096a2980efe601b6d21c4b9c1,"continued military aid to Ukraine, and controversial climate initiatives."" ""As Congress spends to reward its favored pet projects, the American taxpayers are forced to pay through high prices and crippling interest rates,"" Paul said.",0,0,0,0,0,0
eng_d75b42bec968a022c05e94b767aa94fd,What actually happened to Kamala Harris?,0,0,0,0,0,0
eng_95fea85652c0b62f6971f3db3ed6a58b,"AFP Ukraine demands immediate ceasefire, Russian troop withdrawal.",0,0,0,0,0,0
eng_093c34c6e4cbbc904bae7f9e030b7a6d,Asylum seekers prevented from working sometimes have to resort to shoplifting. wato,0,0,0,0,0,0
eng_154e8f522918708a2c86c85969578ef9,Putin says Zelensky is a Nazi Orban says Zelensky is the International Jew. Messaging mixup,1,1,1,1,0,0
eng_a24f3cb3de27296dbe7bee4d38955a57,The twelve disciples were the OG woke mob,0,0,0,0,0,0
eng_cf82a967319e72b5f5a39256781a4e63,Gut Feeling the DS is already in the Electoral College.,1,0,1,1,0,0
eng_e2b4eab020a4198612aac8f7701753d9,Those of us stuck in red states would appreciate a few tunnels at the borders.,0,0,0,0,0,0
eng_6065e995c12bb619881660d5d92e62f1,TRAITOR... TRAITOR...TRAITOR... YOU ARE A WASTE OF OXYGEN,0,1,1,1,0,0
eng_ee1bf46b358c061704fe0c1b2f747448,Lol. You had illegal voting procedures in all the swing states and you didnt say a word. Sit down and shut up,0,1,0,1,0,1
eng_2f94ca07458d2cdea19ed9c3a93026e0,Biden administration prepares bln military aid package for Ukraine Reuters,0,0,0,0,0,0
eng_0561dfcfefdbce35b107faaeb66be8bf,"Never thought I would say God bless Mike Pence, but I am today.",0,0,0,0,0,0
eng_ffcf403d4c5a84fb1e485c020db1662f,Thats what early voting is for.,0,0,0,0,0,0
eng_aa3d90eb9cb6bd84a23509f2a1f55570,"They also saved Ukrainian Nazis to use in order to Nazify Ukraine in ""project Aerodynamic""",1,1,1,1,0,0
eng_ac88ae5e0aaf29dc7de76d69b487a910,does sjw stand for social justiceshipping warrior,0,0,0,0,0,0
eng_8b3e940af11e883d445e4ba3b7b3a900,Every accusation is a confession. Hes admitting to his recent election fraud right there.,0,1,0,1,0,0
eng_708550293a4a9529e5823f063b6bf2c2,"PA voting rights ruling, study latest on undated mail ballots",0,0,0,0,0,0
